V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
1782.0733642578125,1781.2744,1779.8809,1782.1936,1781.8882,1782.0858,1780.2717,1781.5751,1781.2167,1783.5693,1781.1483,1780.4385,1778.8395,1779.5632
1584.806884765625,1589.7919,1585.2578,1588.715,1584.3446,1583.774,1587.6407,1601.5886,1604.3694,1587.4679,1598.5289,1597.4514,1607.4847,1612.4181
1662.8338623046875,1656.1316,1680.6067,1669.8748,1674.6056,1655.5381,1683.6263,1668.247,1673.691,1636.9977,1673.7169,1661.4799,1673.1042,1679.9132
7974.546875,7950.2837,7977.3013,7971.8193,7968.0586,7997.2607,7948.549,7959.985,8008.1826,7957.4136,7970.916,7968.6055,7944.008,7964.613
7977.2646484375,7955.6206,7972.7183,7965.4033,7970.513,7982.213,7941.369,7943.224,7982.994,7920.7676,7966.612,7946.627,7907.6484,7943.356
7773.755859375,7759.386,7793.837,7782.5264,7781.7134,7794.601,7785.702,7772.078,7813.1353,7806.394,7801.0503,7776.765,7787.2754,7800.328
3187.92138671875,3174.7722,3176.002,3198.1504,3193.2617,3193.6833,3193.873,3206.6558,3216.675,3217.8113,3226.1792,3202.5747,3222.2092,3225.2893
8237.98046875,8280.54,8260.125,8314.723,8238.229,8233.606,8307.699,8303.29,8316.737,8339.848,8292.532,8348.946,8363.645,8352.74
1324.0516357421875,1323.4689,1325.0764,1328.3802,1311.5582,1324.5449,1315.8533,1310.3302,1311.9982,1318.292,1314.0079,1318.6041,1323.0481,1308.4604
1545.698486328125,1544.5591,1545.6415,1545.526,1546.3751,1548.9113,1548.0264,1546.4465,1546.4978,1547.9312,1547.9772,1546.9766,1547.4952,1547.8143
5439.27978515625,5437.7407,5439.5063,5444.5586,5442.283,5450.821,5442.628,5439.453,5413.148,5450.7466,5445.1953,5436.9604,5453.8525,5432.8193
1190.58740234375,1191.2255,1192.0029,1193.794,1192.1522,1193.1263,1195.815,1196.4401,1198.7505,1197.0272,1194.2141,1192.5905,1196.7826,1199.7317
1207.6995849609375,1207.305,1207.5192,1207.7642,1206.9517,1207.7354,1209.5359,1210.694,1210.7083,1209.8502,1212.1853,1208.3683,1205.5905,1215.7471
1688.564453125,1687.6499,1688.9878,1689.2828,1687.7468,1690.7385,1686.753,1687.1407,1684.2219,1687.2786,1690.0116,1687.9121,1686.5204,1688.1017
3629.471435546875,3622.824,3630.8357,3631.061,3624.0894,3632.4297,3634.2927,3626.058,3632.671,3640.2424,3636.1929,3629.687,3620.5417,3634.6074
2658.059326171875,2656.875,2659.4119,2654.8208,2656.3496,2661.8362,2658.9675,2655.343,2658.8105,2658.2354,2660.9714,2657.839,2659.6829,2659.869
2678.456787109375,2677.6223,2680.094,2675.4055,2680.1162,2684.083,2681.2837,2677.4436,2684.681,2684.6313,2685.773,2680.6963,2682.6409,2684.3872
2658.228759765625,2657.8745,2660.8687,2654.96,2660.094,2663.1372,2661.3335,2656.5508,2663.037,2668.689,2667.0615,2659.876,2665.9353,2662.3247
4512.28271484375,4490.132,4518.5728,4492.891,4503.3926,4484.948,4542.3193,4535.0894,4536.307,4512.168,4485.355,4515.0933,4555.7925,4559.6626
4456.130859375,4435.425,4461.294,4443.976,4448.1123,4432.09,4496.5557,4479.697,4471.995,4459.092,4468.8413,4448.599,4479.3916,4501.181
8431.560546875,8444.964,8457.061,8458.316,8421.655,8450.046,8477.304,8460.916,8500.275,8521.733,8466.752,8451.536,8521.041,8508.667
7080.47509765625,7091.9053,7160.075,7063.1216,7066.456,7086.8394,7125.3823,7142.162,7157.4897,7127.8486,7076.0996,7147.0137,7204.761,7216.633
6986.15576171875,7002.3945,7079.368,6967.9287,6948.684,6979.104,7028.2676,7041.8237,7067.8926,7027.1987,7007.266,7042.509,7092.721,7106.099
1915.180419921875,1914.8418,1917.4584,1913.5785,1919.4539,1923.6135,1915.9576,1931.9364,1939.4304,1920.2186,1936.7744,1933.1996,1934.5961,1941.5287
1891.9593505859375,1892.0128,1891.7769,1890.2203,1893.7349,1899.0708,1891.9332,1906.6666,1915.6841,1890.6707,1910.0444,1909.6072,1909.6847,1915.6633
1901.851318359375,1902.0553,1904.9543,1901.8566,1906.1262,1910.8257,1902.1421,1916.066,1925.3126,1902.8994,1921.8798,1918.9419,1923.099,1930.0635
1332.6219482421875,1337.9677,1341.1624,1329.8575,1332.8661,1337.654,1339.7229,1345.1617,1350.7112,1344.3624,1342.9685,1346.2725,1344.8965,1345.1371
1326.4974365234375,1333.7964,1337.7373,1326.4426,1328.4365,1333.7593,1335.1729,1340.0714,1345.5708,1338.3417,1340.2665,1341.7908,1339.9288,1337.5327
493.0083923339844,489.86414,486.0855,484.23196,493.97705,486.84116,492.79007,494.28647,498.95825,493.94766,493.35645,491.32678,500.48798,498.392
5715.3173828125,5699.18,5691.9556,5702.474,5710.6045,5712.349,5697.3237,5707.509,5684.762,5703.4883,5695.363,5711.096,5703.3325,5693.5356
1385.9078369140625,1382.587,1394.2129,1383.6986,1381.5635,1380.438,1392.1932,1384.9464,1384.0051,1366.0938,1375.9817,1384.6431,1395.711,1394.8557
1394.8426513671875,1396.324,1403.52,1393.6815,1390.5935,1390.0441,1399.9017,1392.4781,1392.0509,1375.4935,1382.8003,1391.4675,1407.1123,1407.8917
8095.81689453125,8099.201,8107.001,8099.8545,8116.721,8104.679,8129.668,8107.6245,8091.024,8117.4556,8103.345,8094.6865,8091.699,8102.996
9640.654296875,9623.236,9682.645,9706.18,9704.729,9632.169,9649.318,9576.818,9566.105,9561.445,9627.93,9615.701,9707.975,9689.165
1405.9769287109375,1406.0387,1406.7108,1407.5912,1408.782,1407.8304,1406.4342,1404.6265,1408.0607,1417.967,1413.409,1415.2728,1414.4315,1416.6763
7778.08935546875,7778.421,7772.613,7786.5674,7779.755,7765.366,7805.2324,7828.5225,7835.791,7772.8574,7810.9595,7785.621,7820.9443,7852.435
4958.33056640625,4959.0527,4945.986,4951.195,4947.14,4953.938,4953.535,4955.705,4968.8955,4945.601,4989.265,4968.7817,4946.115,5000.054
4944.4892578125,4925.8643,4914.9287,4920.1553,4915.804,4913.695,4945.5107,4933.2705,4942.3193,4940.49,4952.374,4943.2373,4925.078,4976.6187
4037.928466796875,4015.767,3974.2249,4055.0444,4037.1133,4026.5493,4008.5383,4041.6025,4075.0117,4091.867,4104.145,4022.0854,4058.277,4054.2766
1182.766357421875,1186.237,1191.9427,1183.8947,1187.0884,1183.3478,1188.6636,1187.379,1195.1984,1188.5912,1187.5093,1186.1882,1192.8075,1193.4565
9223.431640625,9213.772,9215.903,9226.437,9220.199,9233.746,9217.425,9215.315,9195.883,9257.21,9226.412,9211.617,9212.145,9214.098
8737.3525390625,8771.208,8764.029,8780.624,8777.658,8774.138,8752.789,8809.881,8830.685,8787.985,8812.65,8850.555,8826.01,8857.663
1297.54541015625,1308.1265,1307.5276,1305.8392,1304.6304,1312.5605,1303.3315,1314.8228,1319.6793,1304.2598,1313.7279,1319.7412,1314.7118,1314.6389
6639.2119140625,6631.6094,6637.0576,6627.7393,6640.9985,6621.598,6661.2793,6650.984,6633.3867,6601.164,6629.2466,6614.3145,6605.5435,6631.988
8055.03759765625,7899.6396,8058.7817,7917.6787,8026.477,8146.9497,8079.9785,8175.977,8394.824,8302.255,8307.838,8166.436,8341.688,8345.195
9038.9013671875,9007.823,9082.281,9009.473,9066.402,9121.7705,9086.232,9169.969,9273.55,9137.147,9184.163,9139.487,9225.336,9273.384
8556.6474609375,8562.687,8544.188,8580.138,8547.317,8554.179,8542.312,8550.762,8562.273,8595.633,8555.95,8609.507,8573.973,8580.274
8468.7431640625,8478.338,8460.793,8475.323,8472.587,8478.257,8478.566,8455.569,8475.241,8529.731,8465.826,8520.793,8490.722,8511.366
9229.1171875,9161.133,9271.218,9263.556,9253.175,9237.29,9243.747,9166.607,9212.371,9189.754,9283.377,9212.611,9298.928,9261.42
6538.173828125,6544.7856,6615.97,6533.265,6503.222,6617.1406,6592.1973,6640.9155,6713.623,6689.98,6574.2046,6557.698,6688.409,6684.402
6497.35791015625,6485.7153,6579.51,6495.9604,6469.189,6583.198,6534.635,6599.4897,6671.049,6666.3804,6509.795,6544.3057,6638.3496,6628.8257
9662.6279296875,9656.999,9684.094,9636.122,9672.699,9683.958,9703.299,9703.388,9676.296,9655.646,9709.575,9666.817,9640.208,9741.41
10463.01953125,10514.409,10501.019,10510.632,10491.557,10517.392,10530.521,10534.258,10553.513,10538.921,10547.079,10605.89,10587.765,10603.733
917.4736328125,920.308,914.44495,922.98267,914.0201,912.7357,911.1855,914.695,914.5167,921.0152,915.03406,924.96405,921.637,923.44556
909.20263671875,912.496,909.6618,908.62164,906.0269,904.3684,903.28424,905.7903,909.55304,911.1288,913.2977,912.0006,909.1586,910.47424
7860.0361328125,7960.426,7958.9927,7965.214,7909.4897,7918.11,7954.8374,7984.088,8004.4077,8032.1704,7940.6855,7965.6943,8006.6543,8014.0645
8172.6171875,8187.5986,8150.3145,8177.6855,8160.187,8160.705,8161.2393,8154.926,8172.3687,8170.0312,8178.52,8196.893,8173.1357,8192.304
988.519287109375,986.57465,982.7608,985.819,983.3044,992.3964,981.10333,988.78827,995.32794,991.79407,997.6656,1002.5291,997.20386,1008.1369
8560.5986328125,8564.117,8548.705,8573.898,8590.877,8572.269,8591.079,8567.588,8550.71,8582.496,8584.231,8565.888,8549.252,8565.404
1107.228759765625,1102.3279,1110.4615,1107.9547,1105.7015,1104.5348,1105.6125,1101.9324,1106.5244,1105.9441,1110.4731,1106.8608,1098.5796,1109.4731
1166.68408203125,1166.5411,1167.8848,1167.5707,1167.2896,1168.4082,1167.8386,1167.1031,1167.995,1167.4532,1168.03,1167.6716,1166.7766,1168.005
6412.18017578125,6407.6646,6412.962,6417.6357,6426.4575,6416.314,6429.5376,6414.7373,6406.6357,6456.393,6428.269,6413.1084,6420.4287,6418.829
7425.0419921875,7410.698,7416.386,7423.2354,7418.843,7433.4263,7438.784,7422.787,7413.5156,7439.3843,7427.5767,7426.716,7433.341,7418.0903
7511.822265625,7496.3335,7505.44,7509.493,7506.044,7522.232,7524.7227,7511.189,7501.0117,7526.439,7517.2085,7513.5444,7522.866,7509.46
7805.26953125,7755.676,7720.7993,7743.2686,7749.085,7740.316,7741.136,7711.1924,7719.931,7755.7603,7743.2485,7695.334,7697.433,7726.4795
7320.05859375,7316.1304,7340.201,7345.2217,7326.956,7363.3613,7339.4907,7342.9287,7323.797,7342.6157,7341.605,7341.6616,7351.9336,7329.8657
5620.0439453125,5589.57,5616.399,5567.7275,5611.527,5675.9316,5654.394,5719.4756,5809.996,5779.3677,5723.4043,5692.132,5787.785,5803.4595
1377.8843994140625,1379.4072,1381.3022,1381.4419,1381.4897,1384.1342,1375.5077,1376.1953,1368.7,1379.7615,1379.9357,1377.5623,1381.6631,1381.8939
1444.50732421875,1448.0449,1449.4241,1451.4445,1452.0013,1453.0972,1451.2507,1455.6466,1464.4644,1471.743,1453.1687,1456.4456,1465.6774,1459.1768
5444.7294921875,5435.227,5386.408,5441.4507,5475.4985,5470.7944,5458.6235,5480.5796,5509.7246,5532.945,5555.221,5496.145,5468.021,5464.8496
1768.2691650390625,1768.7308,1771.8391,1771.4169,1771.2665,1770.623,1768.7925,1771.9115,1774.408,1775.3672,1770.2362,1769.8763,1766.6171,1766.6055
9009.216796875,8994.238,9005.468,9011.708,9012.748,9007.852,9014.244,9000.991,9019.019,9034.735,9014.036,9006.142,9023.948,9006.563
6982.7841796875,7004.192,6990.5444,7004.776,6987.6807,6985.9136,6998.499,6994.0483,7016.505,6991.6406,6983.846,7014.606,7038.4062,7033.209
8093.7998046875,8087.793,8100.4717,8094.9116,8090.4956,8108.815,8104.6343,8093.4487,8100.4814,8105.8276,8102.1973,8096.802,8101.6226,8101.0654
8130.49560546875,8127.0195,8139.61,8133.0137,8128.7534,8149.684,8141.4653,8131.842,8137.1772,8138.123,8138.525,8134.366,8140.9995,8142.2314
1606.0885009765625,1613.954,1607.1335,1607.0018,1610.7969,1610.9054,1609.8419,1611.3839,1617.364,1612.5524,1616.301,1616.309,1614.749,1620.3071
739.5006103515625,737.88,736.3454,737.3242,737.2209,735.7205,741.0845,744.49536,747.5371,738.0261,747.20807,739.1975,744.8179,750.0742
4956.48193359375,4980.9487,4969.549,4890.812,4881.025,4864.4746,4834.7563,4906.1094,4997.4023,4909.3374,5000.373,4906.013,4988.1426,4957.3135
4624.68505859375,4634.159,4626.094,4559.3076,4592.0874,4486.454,4519.3574,4572.287,4716.316,4544.7393,4719.767,4549.98,4713.5747,4666.988
851.2672119140625,845.9606,839.8159,845.22064,835.43677,825.59705,831.1624,845.2858,850.945,821.6957,854.94214,834.10345,862.97174,857.08734
5743.0673828125,5747.316,5751.91,5775.279,5801.3706,5785.412,5769.04,5841.2036,5861.055,5787.3374,5846.673,5812.074,5853.6113,5878.654
7852.25927734375,7851.7837,7839.899,7845.2744,7851.541,7850.703,7854.1685,7856.0854,7838.951,7847.6846,7857.563,7856.936,7849.4688,7851.975
1597.63720703125,1593.9835,1600.0779,1597.141,1602.2197,1604.0898,1593.75,1596.0427,1611.4667,1598.36,1605.8485,1597.3251,1603.5146,1605.4667
1441.475830078125,1439.6774,1441.594,1439.9661,1440.7188,1441.902,1441.8479,1441.6504,1442.4297,1445.4017,1442.9958,1441.2434,1439.5602,1441.3154
6494.06298828125,6497.312,6493.827,6482.131,6483.9717,6517.812,6513.452,6559.606,6594.592,6483.6304,6558.528,6542.3545,6584.3096,6598.7744
1087.4508056640625,1085.9163,1088.854,1086.3591,1086.3301,1092.3572,1086.4874,1090.0969,1093.5946,1092.4756,1093.3358,1087.2802,1095.5435,1093.4236
6461.3134765625,6442.8887,6478.034,6493.523,6507.489,6495.0093,6531.5225,6505.2314,6500.669,6535.473,6518.3115,6514.737,6496.0225,6512.3477
5026.05322265625,5041.8247,5037.931,5035.884,5040.31,5040.859,5054.0317,5057.2207,5062.222,5040.8037,5067.7617,5064.081,5065.6294,5098.1
1601.635498046875,1599.3434,1601.3833,1602.1088,1600.1774,1601.9553,1601.2825,1601.3041,1601.5471,1602.3932,1602.6165,1601.5542,1599.1545,1600.8373
1612.4136962890625,1609.8688,1611.9978,1612.2734,1610.3129,1612.5825,1612.7347,1611.3176,1611.1466,1612.3728,1612.0253,1611.3927,1608.6935,1611.6835
5468.81689453125,5474.466,5483.6113,5477.852,5476.087,5487.972,5484.521,5479.239,5485.999,5466.6465,5491.1904,5480.572,5456.807,5475.73
4875.361328125,4939.6934,4944.246,4940.041,4937.452,4903.577,4925.203,4936.7305,4946.647,4921.328,4944.3286,4978.0034,5011.2046,4987.0264
4946.63916015625,5018.413,4993.3877,5014.072,5006.0806,4973.1675,5016.0967,5022.109,5011.252,5002.2495,5022.489,5050.0674,5077.262,5069.484
4828.6748046875,4891.3457,4904.146,4894.3975,4907.3896,4858.9634,4907.381,4897.3423,4909.482,4926.564,4904.5938,4946.376,4987.2827,4987.8506
1474.6456298828125,1465.2542,1481.595,1476.9799,1469.8368,1481.1489,1473.5092,1480.1066,1482.6771,1490.1519,1481.192,1478.9032,1488.6284,1487.2056
1460.0552978515625,1448.1711,1463.0938,1461.7318,1452.4545,1463.2957,1456.283,1462.4832,1462.9281,1474.3445,1465.0713,1458.3212,1469.464,1467.7162
7579.75244140625,7627.5327,7609.514,7643.8496,7594.972,7593.5312,7582.4136,7637.6733,7632.354,7617.555,7611.9927,7676.858,7657.832,7637.8467
7632.736328125,7668.932,7659.059,7681.228,7643.242,7642.5903,7628.2144,7681.173,7681.736,7661.538,7664.791,7717.4746,7702.0938,7687.2847
1614.7525634765625,1616.0737,1616.1477,1618.8937,1614.7803,1614.6117,1614.1753,1620.7222,1624.6365,1618.0048,1623.1628,1622.8755,1624.6315,1629.5881
6617.75,6615.5957,6620.537,6615.5835,6618.913,6621.836,6627.304,6617.2827,6631.33,6631.62,6626.6284,6618.365,6629.9756,6618.3896
6617.38623046875,6616.7495,6629.7676,6621.5537,6624.0103,6632.164,6633.7393,6623.4956,6634.4927,6638.877,6623.1616,6616.253,6632.6167,6627.097
5610.52099609375,5613.6504,5604.8057,5603.671,5621.8545,5636.4805,5612.2817,5601.9644,5588.6978,5583.428,5627.345,5620.228,5583.968,5609.1733
6655.99462890625,6652.9907,6654.954,6658.6904,6657.579,6663.8525,6663.275,6657.615,6655.494,6655.6235,6657.874,6659.6494,6654.2754,6656.8145
6683.13818359375,6680.169,6685.0317,6685.724,6683.469,6691.029,6690.144,6684.5063,6679.68,6683.009,6686.6006,6685.953,6685.631,6684.312
5331.2001953125,5325.999,5338.18,5338.5522,5331.791,5339.2334,5336.093,5337.57,5339.8975,5345.387,5343.645,5337.1416,5320.7427,5337.901
6577.74267578125,6620.646,6563.671,6636.3516,6596.912,6627.715,6580.263,6640.8667,6607.0566,6607.241,6580.235,6657.742,6647.7954,6609.5557
1186.1751708984375,1184.9681,1187.4198,1186.9401,1188.4653,1186.2573,1191.6666,1187.0504,1184.8724,1189.2681,1188.7847,1186.3905,1188.9584,1189.1675
1178.227783203125,1176.4565,1178.6519,1178.3566,1180.178,1177.3585,1182.847,1178.2177,1175.4966,1180.2518,1181.6775,1177.3585,1180.7098,1179.3362
6588.20068359375,6591.432,6602.135,6594.8853,6591.2524,6608.987,6598.6377,6588.461,6584.448,6614.08,6609.4917,6593.5845,6618.1655,6596.09
6674.4111328125,6675.1333,6686.34,6677.381,6678.3267,6696.407,6684.413,6674.765,6667.686,6688.347,6688.785,6680.487,6701.901,6679.266
1124.276123046875,1122.0767,1125.0453,1123.6593,1122.7833,1123.3855,1119.2511,1119.2295,1122.195,1124.585,1122.2334,1120.1127,1115.3265,1117.7927
9735.06640625,9789.023,9737.724,9805.714,9761.191,9730.971,9763.497,9831.969,9814.839,9748.242,9837.544,9841.547,9840.519,9886.182
1055.4578857421875,1067.4331,1065.0981,1066.7378,1064.7363,1069.1953,1065.1444,1081.0621,1087.1708,1070.1659,1076.6785,1078.2527,1084.8552,1085.6458
1405.45556640625,1405.2266,1406.4984,1405.1514,1409.8749,1410.4366,1410.0426,1406.4558,1414.7053,1406.472,1406.5038,1409.9644,1413.3951,1419.2341
1362.5003662109375,1363.2385,1361.8694,1361.4813,1364.3785,1365.3838,1368.3431,1361.1077,1373.8562,1360.2085,1362.86,1366.5514,1368.7397,1377.1066
10251.8984375,10235.341,10244.792,10235.636,10237.65,10264.596,10257.016,10247.385,10241.367,10267.022,10258.047,10248.941,10253.686,10252.516
5935.77294921875,5977.1567,5941.718,5963.2324,5933.438,5943.087,5948.6904,5982.8203,6005.2334,5966.651,6001.871,6019.5366,6007.6895,6043.646
8029.58642578125,7993.291,8047.7124,8025.4463,8041.4497,8035.7417,8057.5786,8062.68,8094.8486,8098.8794,8084.3257,8091.6475,8065.6553,8108.331
8055.57080078125,8024.1426,8086.0596,8058.236,8095.5527,8084.994,8105.1084,8105.8604,8122.217,8124.778,8125.2695,8120.7754,8095.8276,8165.0723
7999.8046875,7969.2354,8016.0347,7999.239,8044.0796,8058.239,8042.122,8055.756,8049.8545,8016.0693,8074.372,8062.182,8020.4473,8058.5146
3987.672119140625,3969.7307,3984.039,3987.8857,3982.7915,3999.7385,3996.9414,4002.6245,4007.2292,4034.4949,4018.5586,3999.6694,4029.3977,4019.1714
4021.715087890625,4000.9053,4025.08,4032.7058,4028.265,4040.4775,4035.5632,4033.7507,4066.7686,4080.6187,4060.209,4062.6172,4077.609,4063.6477
8566.8720703125,8594.205,8628.64,8641.819,8548.44,8580.387,8619.819,8608.529,8620.165,8616.509,8601.6875,8638.209,8606.569,8601.456
8629.162109375,8645.89,8674.919,8679.916,8612.798,8620.805,8687.981,8659.469,8668.715,8668.971,8668.193,8675.622,8659.894,8660.49
5047.08251953125,5063.9272,5079.321,5072.7344,5058.5522,5063.8613,5063.7686,5060.228,5085.5713,5064.661,5062.819,5093.595,5082.048,5072.556
926.0005493164062,925.5711,925.97614,925.6212,926.2709,926.98114,926.7492,926.09143,926.0606,926.9934,927.3468,926.2474,926.1382,926.46094
4574.00927734375,4574.3813,4624.301,4591.4478,4609.2856,4628.004,4624.259,4572.7905,4619.532,4627.087,4619.272,4617.4526,4622.508,4601.2095
8437.515625,8406.916,8434.869,8423.179,8398.151,8449.984,8502.935,8561.146,8554.052,8534.036,8506.847,8500.649,8500.864,8514.967
5176.46044921875,5154.3794,5152.9976,5186.754,5170.423,5217.321,5110.9014,5233.88,5170.585,5240.4956,5173.177,5166.14,5078.7734,5126.8657
5284.65283203125,5281.7793,5276.423,5285.0874,5271.643,5281.8213,5288.479,5292.483,5294.7393,5291.9976,5282.81,5286.42,5287.5474,5299.565
5225.203125,5231.5957,5233.1626,5243.444,5227.7974,5228.4893,5247.635,5247.7324,5251.4473,5250.979,5229.0933,5228.2075,5235.916,5244.7246
1196.0035400390625,1195.5094,1196.0648,1195.7188,1196.0304,1197.128,1196.6947,1196.163,1196.6324,1196.1324,1195.9143,1196.4954,1195.9865,1196.2195
1184.299072265625,1183.826,1184.06,1184.0931,1184.2185,1185.5111,1185.1965,1184.5104,1184.8606,1184.523,1184.3267,1184.8002,1184.2712,1184.5187
4945.9794921875,4932.096,4919.706,4916.874,4893.5063,4935.668,4961.302,4949.3833,4934.157,4920.554,4920.8433,4902.6606,4941.492,4996.6416
1075.846435546875,1075.8739,1078.358,1076.7681,1072.7515,1079.8434,1075.2571,1073.2625,1082.0441,1082.4575,1082.2697,1076.3861,1084.4247,1086.5297
1089.5013427734375,1087.6189,1087.7446,1087.8855,1082.6243,1090.5853,1084.6552,1086.693,1093.6501,1093.3693,1092.737,1087.228,1096.161,1098.0905
5581.13134765625,5571.0356,5601.743,5579.6113,5581.879,5573.6724,5633.715,5610.932,5604.5405,5583.528,5601.88,5579.979,5630.416,5631.0796
4881.37060546875,4879.1484,4883.9966,4882.0146,4892.327,4874.6787,4882.539,4869.8945,4870.809,4860.221,4891.4126,4868.2534,4863.4946,4900.3467
1088.622802734375,1088.3802,1085.4786,1080.5212,1085.0242,1077.7266,1077.0486,1081.9476,1075.8561,1077.5345,1078.6877,1064.7455,1064.0015,1067.8038
5888.779296875,5929.6987,5924.7295,5952.1426,5898.4507,5959.3203,5939.8613,5974.665,6002.5723,5995.5537,5943.3774,5971.009,5965.0244,5970.6094
1175.9696044921875,1178.2334,1174.1005,1178.7299,1177.0176,1174.8652,1173.2886,1177.4558,1181.2561,1181.087,1183.0742,1180.3721,1180.2933,1183.021
1157.3260498046875,1159.3597,1156.3058,1159.6915,1157.1636,1156.914,1154.6351,1157.8376,1164.8889,1164.2058,1163.1414,1163.6111,1164.4678,1162.7216
1291.476318359375,1291.9915,1290.037,1294.1132,1294.5591,1291.7795,1292.8185,1292.1046,1284.5894,1297.1803,1293.7026,1290.379,1292.5085,1290.888
1605.28955078125,1601.9775,1598.2843,1611.7568,1628.1421,1615.716,1612.4025,1619.6016,1632.9625,1638.7771,1640.8036,1630.1844,1643.4912,1629.3171
8933.3818359375,8981.059,8988.407,8989.357,8987.769,9003.899,8981.055,9028.566,9050.156,8965.769,9012.938,9026.199,9037.15,9085.676
4488.41162109375,4461.2715,4467.5293,4503.2124,4538.0986,4550.028,4514.4814,4529.588,4585.3813,4601.152,4599.895,4573.4097,4557.8086,4549.807
8396.7197265625,8388.938,8389.009,8410.959,8438.926,8418.207,8437.867,8411.683,8399.765,8399.677,8422.535,8427.396,8414.618,8420.982
5910.6982421875,5908.747,5877.069,5920.932,5938.389,5910.3286,5920.0107,5896.6196,5852.461,5917.403,5908.775,5878.7075,5866.1035,5873.575
2580.711669921875,2578.3877,2580.5356,2581.6528,2580.1226,2581.2163,2582.2078,2578.164,2575.2788,2580.2935,2581.636,2579.2505,2580.6426,2579.3435
8062.63623046875,8035.0415,8034.042,8047.9907,8094.7485,8078.077,8070.6016,8055.6514,8034.0034,8029.3486,8082.1763,8070.8145,8067.6455,8059.8936
7427.28466796875,7394.262,7353.614,7351.225,7328.8057,7321.5483,7319.614,7281.74,7341.9385,7424.341,7349.4287,7301.865,7308.7886,7352.8545
7506.51318359375,7503.7593,7504.443,7483.015,7515.463,7542.4697,7535.1816,7508.452,7545.1816,7553.161,7479.028,7564.624,7597.829,7581.028
2090.27783203125,2092.3103,2091.5388,2095.17,2096.188,2103.0027,2105.1567,2113.5369,2116.4146,2114.3782,2113.634,2109.3171,2114.4478,2115.6223
1917.32373046875,1915.6921,1916.8962,1916.3091,1918.9471,1917.6824,1919.9323,1915.5759,1911.9766,1910.9573,1918.1777,1914.1263,1910.9315,1915.4285
4580.5185546875,4592.396,4581.3467,4591.185,4589.712,4566.9746,4598.1074,4592.886,4590.0537,4560.603,4633.7905,4595.648,4582.2305,4622.2373
4525.8056640625,4538.27,4574.01,4564.3096,4555.8584,4570.2114,4551.4536,4582.6895,4550.384,4540.407,4531.4746,4542.908,4511.5845,4523.9155
4464.30908203125,4450.9014,4442.694,4451.4995,4418.3706,4483.1084,4463.6973,4496.122,4483.5747,4471.4204,4451.051,4453.275,4439.977,4451.5503
1756.714111328125,1755.9321,1756.5751,1756.0883,1756.136,1757.2533,1756.5488,1756.2247,1756.0494,1758.2246,1757.7106,1756.8335,1755.6488,1757.4674
1763.8641357421875,1763.1154,1763.9141,1763.8064,1763.4878,1764.8367,1763.8055,1763.6598,1762.8894,1765.3981,1764.9501,1764.0248,1764.1333,1764.3844
4369.599609375,4389.1104,4413.611,4378.9277,4371.0347,4351.1113,4367.172,4385.041,4396.538,4379.847,4378.9595,4368.78,4314.318,4368.301
1606.807373046875,1624.2523,1619.4742,1619.9998,1618.2812,1611.2933,1622.9741,1624.3701,1632.7172,1622.5447,1614.2103,1628.9952,1625.7013,1633.8748
1134.19775390625,1134.049,1138.018,1137.4681,1140.9132,1137.1753,1145.7952,1140.5042,1141.0414,1136.831,1146.6943,1142.3572,1142.4255,1142.7854
1426.435302734375,1426.7288,1425.9753,1429.4501,1430.5797,1426.0819,1433.1548,1425.4502,1420.7778,1429.3284,1436.1167,1424.5808,1429.6481,1430.1766
4272.46826171875,4274.824,4286.5884,4291.116,4299.4365,4279.5527,4319.3066,4282.7593,4276.218,4293.1245,4326.7876,4288.6187,4307.8223,4306.217
4216.89453125,4215.1875,4232.0464,4235.669,4245.6113,4222.3774,4265.8784,4231.9385,4228.4756,4245.4897,4275.656,4233.62,4244.1855,4252.958
1861.0274658203125,1857.4218,1861.2423,1862.4778,1860.462,1864.4064,1867.935,1860.2377,1864.8159,1870.2794,1867.3236,1863.4636,1855.3687,1867.2062
1853.4835205078125,1850.1813,1853.6545,1855.4911,1852.8491,1856.5724,1859.9338,1852.2573,1856.678,1862.3167,1859.3438,1855.859,1849.7633,1859.1785
1855.3319091796875,1852.3967,1855.5789,1857.8586,1857.2161,1859.7354,1865.2197,1854.6593,1858.9592,1866.0605,1862.413,1859.4071,1854.577,1861.6997
1794.7659912109375,1792.2893,1798.4648,1797.631,1797.1428,1798.0264,1802.2906,1795.8309,1799.5096,1803.459,1801.8445,1797.4257,1794.9382,1800.0956
1787.2769775390625,1785.1967,1790.3898,1788.4598,1790.8054,1790.6647,1794.2219,1787.9176,1790.9803,1797.1294,1792.871,1789.7787,1787.399,1789.8313
3999.774658203125,3995.414,3995.4907,4011.3887,4011.131,4027.6606,4024.7144,4030.2615,4046.8286,4075.5835,4055.2913,4051.0732,4052.2346,4045.8179
4701.935546875,4699.541,4664.545,4681.9546,4706.2197,4703.5728,4681.41,4705.614,4671.607,4731.2036,4707.9854,4678.616,4643.118,4683.292
1343.333984375,1341.4565,1335.9714,1343.4788,1347.424,1347.6705,1346.88,1350.4299,1349.8354,1355.7787,1352.4891,1349.5314,1345.8663,1344.4208
